Chr	Gene	nSNPs	nSims	Start	Stop	Test	GenePvalue	Best-SNP	SNP-pvalue
12	C12orf10	8	1000	51979736	51987232	4.691673255	0.601	rs1545650	0.1106
12	AAAS	7	1000	51987506	52001679	3.673698983	0.634	rs1545650	0.1106
19	ZNF429	4	1000	21480276	21512919	6.542815787	0.176	rs2681384	0.1107
20	WFDC12	11	1000	43185480	43186520	7.862592113	0.533	rs6065783	0.1107
20	KCNS1	13	1000	43154363	43163167	8.648818273	0.602	rs6065783	0.1107
20	WFDC5	12	1000	43171506	43177217	7.985969427	0.618	rs6065783	0.1107
1	PTPRF	17	1000	43769133	43861930	23.57393266	0.216	rs669446	0.1108
1	JMJD2A	12	1000	43888383	43943776	16.55179417	0.219	rs669446	0.1108
17	EPX	12	1000	53625120	53637524	9.953423378	0.524	rs2301870	0.1108
1	ST3GAL3	36	1000	43945804	44169418	26.12944087	0.552	rs669446	0.1108
11	OR10A3	13	1000	7916698	7917643	9.752554041	0.601	rs2884017	0.1108
1	TAS1R2	2	1000	19038679	19058742	2.60953263	0.269	rs6673711	0.1109
1	ALDH4A1	4	1000	19070512	19101659	3.243849327	0.485	rs6673711	0.1109
1	TRIT1	14	1000	40079314	40121764	16.24957458	0.31	rs6677742	0.111
1	ABL2	19	1000	177335084	177465390	14.4844007	0.549	rs16853640	0.111
1	MYCL1	12	1000	40133684	40140274	8.796412226	0.571	rs6677742	0.111
1	FAM20B	17	1000	177261696	177312321	9.842204696	0.667	rs16853640	0.111
1	TOR3A	14	1000	177317734	177331752	7.109098375	0.767	rs16853640	0.111
1	ZP4	5	1000	236112332	236120558	8.479309817	0.163	rs538499	0.1111
1	ERRFI1	9	1000	7994380	8008943	10.96511685	0.297	rs12727642	0.1111
1	PKN2	13	1000	88922509	89074526	14.20717914	0.325	rs17130628	0.1111
1	LDLRAD2	13	1000	22011344	22024301	11.73014087	0.471	rs2124368	0.1111
1	GTF2B	10	1000	89090908	89129889	7.782016726	0.495	rs17130628	0.1111
4	TDO2	8	1000	157044296	157061000	4.936914686	0.668	rs6854401	0.1111
4	CTSO	10	1000	157064719	157094498	4.554558904	0.765	rs6854401	0.1111
1	SRGAP2	23	1000	204582822	204704406	11.60095423	0.829	rs10863430	0.1111
1	IKBKE	24	1000	204710418	204736845	11.77664842	0.857	rs10863430	0.1111
7	ANKRD7	11	1000	117651952	117669981	2.977363967	0.718	rs17580223	0.1113
5	TIGD6	17	1000	149352875	149360410	6.765407438	0.754	rs446426	0.1113
7	LSM8	9	1000	117611321	117620116	2.831468061	0.762	rs17580223	0.1113
20	RNF24	12	1000	3861729	3944036	5.629894238	0.779	rs6052257	0.1113
5	SLC26A2	22	1000	149320492	149347156	9.369619371	0.825	rs446426	0.1113
1	ADC	8	1000	33319300	33358582	12.42741873	0.189	rs12040683	0.1114
22	SPECC1L	12	1000	22996865	23143221	13.88911413	0.304	rs2267073	0.1114
22	GGT5	6	1000	22945621	22971110	5.722760772	0.367	rs2267073	0.1114
6	FAM83B	16	1000	54819527	54914778	12.85682945	0.481	rs1503155	0.1114
9	CD72	6	1000	35599975	35608424	7.107528154	0.26	rs1890592	0.1115
9	TESK1	6	1000	35595280	35600038	7.600233284	0.287	rs1890592	0.1115
8	VPS13B	27	1000	100094669	100958984	26.49230436	0.384	rs3103698	0.1115
5	TMEM167A	8	1000	82387741	82408935	6.546025617	0.392	rs10473863	0.1115
5	XRCC4	11	1000	82409072	82685335	7.391151041	0.514	rs10473863	0.1115
15	ZSCAN2	13	1000	82945252	82967951	13.41054579	0.349	rs1107179	0.1116
15	NMB	12	1000	82999363	83002806	11.44317901	0.368	rs1107179	0.1116
15	WDR73	13	1000	82987014	82998525	12.2502083	0.406	rs1107179	0.1116
11	LRRC55	17	1000	56705796	56714154	6.761610466	0.854	rs6591407	0.1116
9	DAB2IP	16	1000	123369219	123587630	9.058176179	0.788	rs3893199	0.1117
2	C2orf71	13	1000	29138061	29150631	14.06095289	0.305	rs882631	0.1118
2	LOC165186	20	1000	29057667	29128600	15.66404121	0.603	rs882631	0.1118
12	SLC4A8	19	1000	50104860	50189247	19.5662454	0.368	rs3741701	0.1119
22	COMT	33	1000	18309308	18336530	12.93444046	0.931	rs1005873	0.1119
11	OR4A47	2	1000	48466920	48467850	3.28618215	0.187	rs7395662	0.112
2	DHRS9	9	1000	169629544	169660923	8.218933502	0.439	rs3770601	0.112
6	GTF2H5	8	1000	158511488	158533364	6.636243833	0.471	rs10946113	0.112
4	ALB	8	1000	74488869	74505834	4.294042486	0.564	rs7678298	0.112
4	AFP	8	1000	74520796	74540356	4.343993296	0.607	rs7678298	0.112
6	SERAC1	17	1000	158450534	158509257	11.49096802	0.652	rs10946113	0.112
17	ZNF287	8	1000	16394355	16413245	4.82022726	0.66	rs3813762	0.112
10	C10orf82	15	1000	118413196	118419471	16.05155019	0.362	rs877396	0.1121
10	PNLIPRP2	13	1000	118370454	118394644	11.13867225	0.521	rs877396	0.1121
3	PAQR9	12	1000	144162763	144164868	7.611782056	0.633	rs2581631	0.1121
16	PYDC1	3	1000	31134783	31135896	4.79795588	0.201	rs4889640	0.1122
4	USP38	7	1000	144325547	144362090	11.21515859	0.192	rs300934	0.1123
15	C15orf59	6	1000	71819193	71830869	6.260436364	0.359	rs4886623	0.1123
2	HJURP	18	1000	234410224	234427951	12.05276652	0.581	rs213555	0.1123
17	MED9	5	1000	17321024	17337259	5.120490173	0.326	rs750546	0.1124
17	RASD1	5	1000	17338477	17340432	5.120490173	0.336	rs750546	0.1124
4	RELL1	15	1000	37268816	37364394	15.41659701	0.4	rs17495047	0.1124
4	C4orf19	4	1000	37131946	37271527	3.656620248	0.473	rs17495047	0.1124
18	SYT4	1	1.00E+05	39101854	39111342	2.518746215	0.11255	rs1549316	0.1125
17	GHDC	2	1000	37594631	37599739	2.880561133	0.234	rs7214921	0.1125
17	MIF4GD	8	1000	70773905	70778898	10.39731361	0.235	rs8073890	0.1125
17	SLC25A19	8	1000	70780655	70797125	10.39731361	0.253	rs8073890	0.1125
17	MRPS7	8	1000	70769343	70774052	10.39731361	0.255	rs8073890	0.1125
17	GGA3	10	1000	70744289	70769272	11.09774305	0.311	rs8073890	0.1125
17	NUP85	9	1000	70713191	70743449	9.64257186	0.321	rs8073890	0.1125
11	FAR1	5	1000	13646846	13710469	4.866676743	0.385	rs10500795	0.1125
14	RGS6	33	1000	71469538	72102991	28.75263007	0.538	rs4899406	0.1125
18	TXNDC10	7	1000	64491904	64533333	2.819397593	0.736	rs309205	0.1125
8	PSD3	47	1000	18429092	18915476	27.4575933	0.863	rs12155975	0.1125
1	PI4KB	13	1000	149531036	149565348	12.56610165	0.366	rs2769264	0.1126
18	CTAGE1	8	1000	18247561	18251876	6.01824129	0.584	rs12607689	0.1126
8	PAG1	30	1000	82042600	82186858	16.15565986	0.857	rs2127937	0.1126
16	TRAP1	8	1000	3648038	3707599	6.596905224	0.482	rs2191416	0.1127
16	CREBBP	6	1000	3715056	3870122	4.546054926	0.567	rs2191416	0.1127
6	WRNIP1	27	1000	2710664	2730978	13.03470445	0.885	rs4959715	0.1127
6	GSTA1	4	1000	52764346	52776616	7.82126219	0.151	rs2608632	0.1128
6	GSTA2	7	1000	52723139	52736283	9.629393046	0.265	rs2608632	0.1128
17	KRT34	16	1000	36787446	36792162	12.90101137	0.55	rs1107877	0.1128
17	KRT33B	18	1000	36773271	36779573	12.2568896	0.619	rs1107877	0.1128
17	KRT33A	18	1000	36755896	36760582	10.58150966	0.639	rs1107877	0.1128
5	FLJ37543	12	1000	60969392	61038119	7.258339366	0.685	rs10514916	0.1128
2	CDC42EP3	21	1000	37724246	37752830	11.88496803	0.748	rs6729121	0.1128
5	SPARC	27	1000	151021201	151046710	13.65555762	0.812	rs11745387	0.1128
1	ARNT	5	1000	149048809	149115810	6.352826234	0.274	rs11204726	0.1129
19	KCNC3	5	1000	55510576	55524446	5.856339617	0.294	rs1405655	0.1129
1	CTSK	4	1000	149035310	149047436	3.931584324	0.362	rs11204726	0.1129
19	NAPSA	5	1000	55553545	55560743	4.793580203	0.422	rs1405655	0.1129
10	CXCL12	8	1000	44185610	44200548	6.990306477	0.469	rs2297630	0.1129
19	NR1H2	7	1000	55571496	55578079	5.576104626	0.51	rs1405655	0.1129
10	ZFYVE27	9	1000	99486869	99510642	6.176299499	0.593	rs17418706	0.1129
6	MANEA	9	1000	96132133	96164047	5.010245346	0.607	rs13210506	0.1129
11	POU2F3	18	1000	119616160	119695863	23.08757285	0.276	rs7102217	0.113
11	TMEM136	13	1000	119701225	119706557	14.36918776	0.334	rs7102217	0.113
11	OR4A16	4	1000	54867252	54868239	4.229762337	0.349	rs1425193	0.113
11	OR4A15	6	1000	54891935	54892970	5.76403717	0.401	rs1425193	0.113
11	C11orf30	12	1000	75833716	75940237	9.756370856	0.468	rs2513517	0.113
11	ARHGEF12	18	1000	119713155	119865855	13.49978398	0.543	rs7102217	0.113
14	C14orf152	13	1000	93455010	93465697	7.764358731	0.75	rs4905126	0.113
4	GYPE	4	1000	145011468	145046166	6.46606251	0.18	rs10857415	0.1131
1	IL10	13	1000	205007570	205012462	9.453418934	0.636	rs4072227	0.1131
22	CARD10	17	1000	36216345	36245156	10.47741622	0.699	rs2235334	0.1131
1	IL19	16	1000	205038837	205082948	9.655842904	0.748	rs4072227	0.1131
1	MAPKAPK2	18	1000	204924911	204974249	6.678695696	0.925	rs4072227	0.1131
1	SYT11	7	1000	154095923	154121463	7.08834859	0.37	rs1055184	0.1132
1	GON4L	5	1000	153986133	154093596	4.180027139	0.477	rs1055184	0.1132
10	METTL10	9	1000	126437395	126470429	6.020566909	0.551	rs6597851	0.1132
8	RIPK2	11	1000	90839109	90872433	6.674830216	0.618	rs10097279	0.1132
3	PTPLB	6	1000	124696052	124786614	5.288460546	0.331	rs4678030	0.1133
7	OPN1SW	18	1000	128199778	128203080	12.42523594	0.632	rs4731513	0.1133
11	STK33	15	1000	8369993	8572079	9.018979006	0.67	rs7931834	0.1133
5	CAST	45	1000	96023696	96136141	33.51950238	0.686	rs4400148	0.1133
7	CALU	24	1000	128166671	128198764	14.76192787	0.72	rs4731513	0.1133
7	FAM71F1	23	1000	128142678	128159033	14.15641857	0.726	rs4731513	0.1133
5	DNAH5	23	1000	13743436	13997589	11.98855957	0.824	rs986986	0.1133
12	RAB21	6	1000	70434924	70467417	9.733623909	0.214	rs12425567	0.1134
9	PBX3	9	1000	127549486	127769476	12.11264924	0.231	rs11792585	0.1134
12	TMEM19	8	1000	70366144	70384106	7.987840306	0.399	rs12425567	0.1134
8	ZNF704	14	1000	81713323	81949571	7.543712574	0.641	rs10755966	0.1134
3	CCRL1	7	1000	133798783	133804072	7.129299086	0.356	rs2088713	0.1135
4	FGF5	15	1000	81406765	81431195	11.27326776	0.576	rs7664429	0.1135
11	OR51V1	15	1000	5177540	5178506	9.542437727	0.696	rs7480442	0.1135
3	DNAJC13	17	1000	133619242	133740566	8.884450674	0.778	rs2088713	0.1135
7	PUS7	8	1000	104884195	104949921	6.797134714	0.47	rs6971072	0.1136
6	RANBP9	11	1000	13729708	13819775	10.70472074	0.389	rs204236	0.1137
7	CBX3	10	1000	26207623	26219501	9.039348155	0.407	rs10261965	0.1137
7	HNRNPA2B1	11	1000	26196080	26206938	9.372344561	0.437	rs10261965	0.1137
7	NFE2L3	11	1000	26158384	26192432	9.372344561	0.441	rs10261965	0.1137
7	CTTNBP2	13	1000	117137941	117300797	9.198952853	0.584	rs10953857	0.1137
12	MYO1A	7	1000	55708567	55730160	2.693997344	0.822	rs1059513	0.1137
12	TMEM194A	8	1000	55735692	55758810	3.228367533	0.827	rs1059513	0.1137
12	STAT6	10	1000	55775459	55791428	4.265770595	0.852	rs1059513	0.1137
12	NAB2	10	1000	55768943	55775526	4.164243553	0.859	rs1059513	0.1137
2	DES	7	1000	219991342	219999705	12.23457895	0.154	rs748515	0.1138
9	RFX3	18	1000	3214646	3515983	12.16909944	0.597	rs12236983	0.1139
1	KIAA1751	3	1000	1874611	1925136	3.945710764	0.264	rs2474460	0.114
4	KLB	16	1000	39084867	39126748	18.93629433	0.296	rs2608830	0.114
4	RPL9	14	1000	39132139	39136963	16.78142368	0.311	rs2608830	0.114
1	GNB1	6	1000	1706588	1812355	6.443140936	0.332	rs2474460	0.114
1	C1orf222	4	1000	1843255	1849228	3.956544948	0.353	rs2474460	0.114
1	TMEM52	5	1000	1838889	1840567	3.96086419	0.453	rs2474460	0.114
13	FLJ10769	10	1000	110066008	110090343	8.070493415	0.461	rs4771705	0.114
1	CALML6	5	1000	1836125	1838593	3.96086419	0.473	rs2474460	0.114
17	MYH1	5	1000	10336348	10362584	3.726391488	0.503	rs2007027	0.114
13	ING1	7	1000	110163083	110171422	5.035774744	0.518	rs4771705	0.114
17	MYH2	5	1000	10365189	10393742	3.140126185	0.56	rs2007027	0.114
13	CARS2	15	1000	110091759	110156464	9.925522217	0.563	rs4771705	0.114
1	CDCP2	11	1000	54377255	54392031	8.135290638	0.596	rs618465	0.114
1	LOC606495	13	1000	54410614	54438334	8.638134934	0.709	rs618465	0.114
1	MRPL37	13	1000	54438427	54456644	6.982541014	0.851	rs618465	0.114
2	CNTNAP5	3	1000	124499333	125389333	3.11721937	0.355	rs2901331	0.1141
2	GULP1	16	1000	188865634	189168897	15.0783829	0.404	rs6759766	0.1141
4	ZNF827	23	1000	146901337	147079057	18.64858234	0.56	rs723794	0.1141
1	YRDC	2	1000	38041200	38046452	2.654200834	0.241	rs473279	0.1142
1	C1orf122	2	1000	38046555	38047713	2.654200834	0.248	rs473279	0.1142
1	MANEAL	2	1000	38032360	38039865	2.654200834	0.267	rs473279	0.1142
1	MTF1	2	1000	38047825	38097879	2.654200834	0.276	rs473279	0.1142
7	ASB15	9	1000	123036347	123065168	7.69382719	0.417	rs12540262	0.1142
1	MYBPHL	9	1000	109636509	109651186	8.429109052	0.428	rs655246	0.1142
9	CCL19	11	1000	34679566	34681274	9.00215465	0.489	rs7024727	0.1142
1	SORT1	14	1000	109653714	109742086	10.79962586	0.566	rs655246	0.1142
1	PSRC1	13	1000	109623700	109627294	9.401788798	0.588	rs655246	0.1142
1	CELSR2	18	1000	109594163	109619901	9.764550524	0.773	rs655246	0.1142
7	C7orf58	38	1000	120415986	120724734	20.20082018	0.791	rs2707461	0.1142
14	RNASE10	11	1000	20048470	20049121	13.04037029	0.28	rs7146340	0.1143
14	RNASE9	7	1000	20094091	20098930	5.286865466	0.522	rs7146340	0.1143
19	ZNF675	1	1000	23627547	23661857	2.492360902	0.136	rs12327766	0.1144
9	NFIB	41	1000	14071846	14303945	21.40499797	0.897	rs7863447	0.1144
17	LHX1	1	1000	32368611	32374607	2.490985608	0.12	rs904081	0.1145
17	AATF	2	1000	32380287	32488284	2.57909078	0.251	rs904081	0.1145
12	LOC387856	14	1000	46863665	46865976	7.447570681	0.685	rs10783231	0.1145
18	C18orf37	12	1000	31302288	31331953	10.80492938	0.447	rs878971	0.1146
1	MAN1A2	15	1000	117711607	117869843	4.192753434	0.903	rs1290540	0.1146
5	HSPB3	13	1000	53787201	53787964	17.46421193	0.202	rs7734272	0.1147
17	MMD	15	1000	50824972	50854340	14.68690628	0.373	rs4793793	0.1147
9	ROR2	21	1000	93524704	93752265	16.83564412	0.502	rs2312735	0.1147
12	SSPN	24	1000	26239788	26277136	19.28941113	0.607	rs10842686	0.1147
1	WDR57	8	1000	31505001	31542231	7.219769069	0.38	rs10914350	0.1148
1	MUTYH	5	1000	45567500	45578729	4.93868196	0.384	rs3219487	0.1148
1	TOE1	5	1000	45577928	45582237	4.93868196	0.405	rs3219487	0.1148
1	HPDL	6	1000	45565131	45566933	5.430089734	0.459	rs3219487	0.1148
7	MPP6	15	1000	24579609	24694023	12.68374996	0.503	rs2721808	0.1148
7	DFNA5	21	1000	24704498	24764164	11.38862864	0.745	rs2721808	0.1148
2	BIRC6	7	1000	32435599	32697469	4.232922798	0.63	rs7609320	0.1149
2	ZAP70	10	1000	97696462	97722755	3.180192298	0.924	rs1466020	0.1149
6	ID4	6	1000	19945595	19948894	5.861262596	0.413	rs932346	0.115
15	LOC646892	12	1000	76171981	76183448	14.2728071	0.328	rs17399424	0.1151
4	AGPAT9	11	1000	84676676	84746050	10.93007079	0.379	rs1379975	0.1151
5	MEF2C	22	1000	88051921	88214780	19.16201315	0.488	rs12521662	0.1151
11	SIAE	8	1000	124010902	124048927	5.475839678	0.608	rs646487	0.1151
11	SPA17	8	1000	124048949	124069897	5.590915382	0.609	rs646487	0.1151
11	VSIG2	13	1000	124122579	124127319	8.224939701	0.713	rs646487	0.1151
11	ESAM	14	1000	124128228	124137433	8.246152773	0.767	rs646487	0.1151
11	NRGN	14	1000	124115038	124122312	8.411137712	0.775	rs646487	0.1151
4	RASGEF1B	11	1000	82567242	82612085	11.37251633	0.381	rs2868215	0.1152
9	DBC1	2	1000	120968728	121171560	2.491830102	0.288	rs7020462	0.1153
8	CLU	14	1000	27510367	27528244	13.30317569	0.425	rs7012010	0.1153
2	USP40	8	1000	234048903	234134606	7.155668198	0.44	rs6704644	0.1153
5	ZNF131	9	1000	43157398	43211580	7.957027607	0.44	rs7730004	0.1153
5	MGC42105	10	1000	43228083	43316709	7.84072899	0.502	rs7730004	0.1153
16	KIAA0430	11	1000	15595744	15644510	5.20852073	0.648	rs2239694	0.1153
16	C16orf45	12	1000	15435825	15589418	6.458342949	0.651	rs2239694	0.1153
16	NDE1	11	1000	15651604	15726491	3.961702974	0.761	rs2239694	0.1153
9	TTF1	10	1000	134240757	134272042	10.86125582	0.313	rs554118	0.1154
9	SETX	21	1000	134126647	134220193	18.78176406	0.437	rs554118	0.1154
14	TSHR	16	1000	80491621	80682399	12.53733769	0.562	rs2195101	0.1154
11	LUZP2	11	1000	24475131	25060762	17.22527504	0.16	rs1010404	0.1155
6	C6orf118	6	1000	165613142	165643101	5.048320895	0.466	rs4709073	0.1155
5	SLC1A3	24	1000	36642213	36724193	9.735278915	0.948	rs1366632	0.1155
15	RPS17-2	4	1000	81002558	81006263	7.005417238	0.15	rs783540	0.1156
4	QDPR	7	1000	17097120	17122811	5.784533315	0.526	rs2597786	0.1156
4	CLRN2	7	1000	17125885	17137825	5.784533315	0.528	rs2597786	0.1156
19	TMEM147	9	1000	40728384	40730268	5.237995441	0.731	rs4806163	0.1156
19	ATP4A	9	1000	40732934	40746400	5.237995441	0.751	rs4806163	0.1156
19	SBSN	12	1000	40706110	40711093	6.006546957	0.786	rs4806163	0.1156
19	GAPDHS	13	1000	40716153	40728061	6.493700051	0.833	rs4806163	0.1156
19	KRTDAP	14	1000	40670067	40673196	6.453780276	0.876	rs4806163	0.1156
19	DMKN	15	1000	40679961	40696400	6.494592919	0.897	rs4806163	0.1156
17	CCDC43	3	1000	40110330	40122691	4.800325032	0.2	rs3897489	0.1157
22	GNAZ	16	1000	21742668	21797221	7.154344855	0.742	rs3788341	0.1157
22	RTDR1	17	1000	21731592	21814241	7.370351042	0.767	rs3788341	0.1157
5	SLU7	12	1000	159761225	159778746	11.41574636	0.464	rs2431697	0.1158
11	CNIH2	9	1000	65802271	65808259	7.39013497	0.496	rs559298	0.1158
2	CALCRL	16	1000	187916093	188021266	10.56231243	0.517	rs3771063	0.1158
11	RAB1B	10	1000	65792631	65801539	7.961495712	0.519	rs559298	0.1158
11	KLC2	10	1000	65781823	65791907	7.961495712	0.534	rs559298	0.1158
5	PTTG1	15	1000	159781442	159788324	12.1362785	0.55	rs2431697	0.1158
14	C14orf94	10	1000	22485276	22496160	5.192836593	0.613	rs3751497	0.1158
10	BAG3	18	1000	121400871	121427319	13.01420657	0.617	rs196325	0.1158
6	SLC35D3	5	1000	137285094	137288469	4.545012066	0.392	rs3799479	0.1159
6	PEX7	7	1000	137185415	137276752	4.327943946	0.554	rs3799479	0.1159
1	SNX27	15	1000	149851285	149938183	12.12993615	0.486	rs3790506	0.116
12	RFC5	5	1000	116938890	116954422	3.964334359	0.546	rs7963783	0.116
12	LOC196415	10	1000	25037631	25041640	7.809161377	0.574	rs3950612	0.116
21	NRIP1	9	1000	15255426	15262718	3.72431526	0.819	rs1018353	0.116
7	NPSR1	25	1000	34664421	34884469	15.67162632	0.723	rs1963499	0.1162
17	MFAP4	5	1000	19227347	19231086	3.728003871	0.162	rs763751	0.1163
17	RNF112	6	1000	19255115	19261181	4.4426673	0.202	rs763751	0.1163
17	MAPK7	6	1000	19221658	19227445	4.540692504	0.221	rs763751	0.1163
7	ZNRF2	5	1000	30290447	30373833	5.705902691	0.307	rs42593	0.1163
11	OR5P2	5	1000	7774096	7775065	6.258287931	0.237	rs1482796	0.1164
11	OR5P3	11	1000	7803159	7804095	11.2319615	0.334	rs1482796	0.1164
7	DPY19L1	12	1000	34935017	35044178	13.41433344	0.356	rs329263	0.1164
4	SLC25A31	5	1000	128871023	128914897	4.576445463	0.365	rs2305958	0.1164
4	HSPA4L	5	1000	128922902	128973976	4.318099564	0.404	rs2305958	0.1164
10	SAMD8	13	1000	76541472	76606455	11.47077837	0.473	rs7089501	0.1164
10	DUSP13	13	1000	76524195	76538976	11.27638122	0.476	rs7089501	0.1164
7	EZH2	16	1000	148135407	148212347	5.656442674	0.798	rs17171118	0.1164
7	CUL1	19	1000	148026865	148129135	4.84593841	0.917	rs17171118	0.1164
15	SNAP23	6	1000	40575126	40612548	6.805329325	0.317	rs4924687	0.1165
1	SFRS4	12	1000	29346949	29380948	9.48874991	0.507	rs2250641	0.1166
10	GOT1	17	1000	101146617	101180336	10.85272382	0.72	rs10883346	0.1166
4	CXCL1	10	1000	74953972	74955817	7.946402496	0.479	rs10518117	0.1167
4	PF4V1	9	1000	74937876	74939062	6.411341666	0.578	rs10518117	0.1167
4	CXCL6	7	1000	74921276	74923341	4.176514862	0.66	rs10518117	0.1167
6	SSR1	10	1000	7226286	7258540	9.574039623	0.425	rs8955	0.1168
6	CAGE1	11	1000	7271885	7334941	10.2161826	0.444	rs8955	0.1168
5	YTHDC2	12	1000	112877308	112958880	4.327248503	0.807	rs11957650	0.1168
1	AFAR3	8	1000	19465062	19473022	8.490780745	0.372	rs3790775	0.1169
1	AKR7A3	9	1000	19481643	19487867	8.698704035	0.407	rs3790775	0.1169
17	CACNA1G	11	1000	45993447	46059541	6.681898097	0.67	rs989128	0.1169
17	MYCBPAP	15	1000	45940810	45963861	9.515730384	0.702	rs989128	0.1169
17	SPATA20	10	1000	45979560	45988212	5.101637863	0.756	rs989128	0.1169
17	EPN3	12	1000	45965046	45976110	5.21260931	0.855	rs989128	0.1169
8	ANKRD46	13	1000	101602175	101641188	4.949353017	0.877	rs2844043	0.1169
8	OPRK1	12	1000	54300828	54326747	18.6163533	0.206	rs16918928	0.1171
11	CHKA	16	1000	67576901	67645434	11.95014235	0.541	rs10791957	0.1171
19	MLLT1	6	1000	6161391	6230959	2.543906624	0.626	rs9304931	0.1171
11	TCIRG1	13	1000	67563058	67574942	7.441843482	0.644	rs10791957	0.1171
11	JAM3	19	1000	133444029	133526859	11.60024477	0.677	rs10894782	0.1171
11	VPS26B	10	1000	133599770	133622896	5.44290587	0.71	rs10894782	0.1171
19	ASAH3	8	1000	6257724	6284562	4.021800598	0.733	rs9304931	0.1171
11	NCAPD3	19	1000	133527546	133599636	9.829890801	0.756	rs10894782	0.1171
6	GABRR2	25	1000	90023957	90081686	17.10700156	0.668	rs282114	0.1172
15	C15orf37	15	1000	78002167	78004249	9.314464069	0.697	rs7167420	0.1172
12	KRT6C	24	1000	51148566	51153836	13.21117165	0.755	rs11170121	0.1172
1	RNPC3	3	1000	103841165	103899382	4.029237144	0.254	rs17467099	0.1173
1	AMY2B	3	1000	103898844	103923672	4.029237144	0.259	rs17467099	0.1173
1	AMY2A	2	1000	103961521	103969923	2.579686069	0.273	rs17467099	0.1173
3	PPP1R2	2	1000	196722512	196751362	2.539333263	0.28	rs823525	0.1173
3	APOD	2	1000	196776864	196792278	2.539333263	0.302	rs823525	0.1173
22	RGL4	9	1000	22363047	22371363	6.434934631	0.546	rs1007298	0.1173
22	ZNF70	12	1000	22413771	22423279	8.337073432	0.639	rs1007298	0.1173
12	USP15	14	1000	60940453	61086165	10.14083727	0.549	rs2122659	0.1174
12	ALDH2	5	1000	110688728	110732167	10.75846113	0.139	rs4646778	0.1175
11	SAPS3	11	1000	67984774	68139377	9.627590749	0.438	rs7946537	0.1175
17	SOCS7	9	1000	33761530	33809545	8.538941256	0.431	rs8182236	0.1176
2	GYPC	10	1000	127130153	127170716	4.487056074	0.833	rs6568	0.1176
11	OR4C16	13	1000	55096179	55097112	14.62951416	0.336	rs4939359	0.1177
11	OR4C15	15	1000	55078358	55079471	14.68245406	0.408	rs4939359	0.1177
1	MOSC1	7	1000	219026893	219054353	4.888192036	0.6	rs7537305	0.1177
1	MOSC2	10	1000	218988298	219024219	6.503239946	0.602	rs7537305	0.1177
9	C9orf105	9	1000	37578411	37582636	6.24244635	0.62	rs2182317	0.1177
12	ST8SIA1	16	1000	22237591	22378915	9.56475984	0.652	rs2300728	0.1177
13	FGF14	24	1000	101171205	101852125	10.69497449	0.879	rs1537933	0.1177
15	FBXL22	5	1000	61676648	61681673	6.128964102	0.282	rs8031233	0.1178
6	EPM2A	12	1000	145988132	146098684	4.159953718	0.603	rs2235481	0.1178
2	C2orf73	8	1000	54411574	54442218	4.598786735	0.646	rs7595929	0.1178
1	ZBTB41	8	1000	195389436	195436295	4.365084625	0.682	rs4915406	0.1178
6	PEX3	15	1000	143813809	143852836	11.98298859	0.504	rs2496590	0.1179
19	OR7D2	7	1000	9157269	9160493	9.790530976	0.235	rs7254803	0.118
19	OR7D4	4	1000	9185574	9186513	4.921049122	0.294	rs7254803	0.118
6	CYB5R4	6	1000	84626088	84726865	6.288519548	0.317	rs9344378	0.118
